id,predicted_price
5469500580,390337.16
5680000545,510629.0
3424089119,613677.2
1328300180,318877.7
1773100922,330424.94
4123830480,323218.6
9808610190,972685.9
4250200140,264777.53
4217402115,3061774.0
3831250350,364017.22
2397101055,827626.94
6817850110,848434.5
7526800200,622661.1
7853370100,630148.5
2523089025,1012768.9
9476200680,255200.81
5714200140,412735.16
3575304895,551238.0
263000018,410408.75
8080400177,496826.44
6450304130,326519.44
514500090,591459.94
9477000300,434490.84
853600310,1529080.5
1951600240,192594.11
1099900120,318980.88
5323100120,578939.06
1223089016,432390.88
522059172,257582.56
1930300190,680235.8
9542840410,308094.7
8665050530,471867.22
5592900205,353475.75
5450300010,662461.1
2459960030,337169.1
3331500455,510834.84
3432500705,396278.2
3702900165,300426.3
5249803550,572805.7
626049058,449987.8
1788900380,194659.05
8075400360,217197.58
9113200250,753661.75
2738640040,645387.44
7821200307,485701.22
3530440140,242153.8
3582700130,424595.2
9276200569,688528.5
7197800020,600325.3
686200490,518254.53
3501600100,382981.97
6383000690,579420.75
7604400150,356888.03
5249801411,674398.9
2607720420,449324.8
9561100010,398510.97
1796370590,244268.03
4077800593,378459.16
854000165,250835.08
5536100010,800198.6
4188000670,840837.44
31000165,1261498.9
662350050,922454.9
4137000280,270841.03
6169901130,1165734.9
1953400510,247836.75
7518506716,965133.9
1552520010,372526.28
7955080270,327289.8
9212900100,508767.72
3438500798,339360.75
7899800890,221420.12
4319200605,490278.44
1329300480,363284.2
8935100100,718681.6
5016001260,435482.56
4337600280,313674.78
1446401220,193049.27
7135521530,594179.56
6888900115,279113.53
2413301070,268912.34
345700040,266675.1
5566100145,465703.16
7634800070,372675.44
9346910500,641484.2
3529300060,300507.84
8128600060,1120042.6
8572900275,211519.06
4139420590,1249369.8
9274200322,606708.6
1472700200,560552.44
8820903380,450799.44
8563010130,948918.44
8965450110,819597.5
9274204230,496334.97
8165501700,326861.38
2193340260,531160.06
1860600290,1047101.25
1222000055,216543.38
2492200280,435470.6
2488200455,414044.0
809001520,1183946.5
1796361140,239193.4
6398000011,703216.3
6813600365,561742.56
7504100920,808532.3
8835770330,799275.44
524059322,842702.4
4307330280,390541.22
1245002952,1074546.8
2021069059,245362.1
5700000595,642144.4
3629970930,742982.8
3336002215,271015.66
5100401060,674976.0
3278600750,280576.44
1126069045,1188844.8
7568700175,309186.4
452001475,494218.56
9283800230,497460.22
1737300130,566312.8
6189600040,497902.78
3679400025,481004.7
1096100010,318556.44
9513900050,248755.42
5452800645,775957.4
273800100,231875.78
7228500037,452249.78
808300090,452696.25
2493200215,551314.1
5035300255,741851.75
3380900160,397157.0
3630000130,423278.25
7300400670,267914.47
6798100070,345179.34
8078400010,565492.5
5566100060,504890.94
2768200212,509900.53
4035900060,642126.7
9460000110,336633.25
7199320190,552986.0
2225039081,487152.06
9512200050,604020.2
2634500085,318447.8
3654800200,277642.84
2724079090,1488122.8
2597520720,789466.56
3034200426,379198.6
984000130,300480.1
7852020670,434721.12
7923500060,723180.44
2310030510,308731.9
2205500540,488663.75
2493200015,415558.47
7853361420,562613.3
5652600605,568998.44
5285200020,303049.25
9406530150,365980.16
5706300020,473328.9
3278602490,383573.44
7197000100,547709.2
4447300008,553310.5
7899800045,233526.73
9250900095,333752.22
9268851740,628245.75
8682261440,494285.75
7284900385,850853.8
8079040300,437954.94
2225300585,389721.12
3223039013,431426.66
2013801350,250545.88
4055701110,846309.7
3578401770,429504.16
4046500720,565016.94
6145601745,354888.5
5207200195,643886.8
1972201856,541761.5
7212680080,243091.02
7277100510,630823.94
522079022,592012.56
5605000440,933765.5
6632300230,385599.5
8815400165,628786.25
6708200320,508825.94
2426059076,579676.25
3260200200,570111.2
2770601741,463834.38
4338800500,258747.4
9201000320,762105.3
7655900038,329966.03
3625059140,583546.7
4222310010,212249.56
2114700115,326294.06
3291800710,321536.3
9406590010,384449.22
3025059124,2561564.8
7972601250,394682.12
930000470,1029454.0
6690500060,545170.0
16000015,183909.39
5693501102,553600.56
8079040490,459824.06
7225000155,332075.9
8819900170,713246.9
7972601270,323631.84
1224069074,807833.5
5126900321,339224.34
3438501860,302907.75
2822069080,435319.78
1656600310,574914.44
3856900507,1213765.8
1626069139,480043.8
2524049257,1404337.1
3904960150,531211.2
7214820610,446861.5
7977201845,604297.94
2428100080,834707.25
2202500135,412198.38
1523550220,696180.8
2313900610,414437.25
4123840050,367122.4
2125059124,1154428.9
1225039067,434944.97
6431500283,463747.7
2473380010,297429.12
5694501195,419948.06
2881700046,355604.84
6837820330,312897.28
2337300370,195886.6
3876540630,222722.69
626059317,353137.84
3374500520,334426.8
7228501903,406242.9
4019300051,504820.66
4232902615,668960.44
3546000090,246473.12
8127700215,735042.6
3438501100,403989.22
1769600066,665521.06
8146100610,647993.9
3052700695,589235.9
7954310210,641701.7
3761700053,1767926.1
1320069179,364539.94
1331900410,777216.0
7303100210,339755.4
2464400285,488695.0
6163901150,362890.84
8955800045,325916.06
2314300200,419124.22
9528104360,411887.44
4177100005,602726.06
8856960260,316746.7
1828001220,665687.2
3066400710,660310.56
624110610,857108.75
4040800260,394751.5
5019500215,506628.9
2481630180,1205058.0
7203170190,667653.5
510001280,959881.75
9430110120,721065.06
1565950030,332319.9
9828202255,817423.9
3878900270,393072.12
8091600080,205920.5
1112000035,307242.88
2228900270,308536.6
6648701740,300266.16
1245003740,687898.25
2174503441,591895.44
7708250010,311459.53
6072300110,583864.1
2329800140,251886.25
1494300040,537641.1
3832050130,283488.25
7203100730,904265.94
7199330170,469384.28
7785000220,710595.75
1250201175,399446.12
4054500180,1052528.9
7905200061,416470.28
3751604895,178071.69
5220300140,325483.6
3323059027,321870.28
8651611980,889994.56
8673400190,518754.94
1668500100,793441.56
1023059365,619358.06
3308030060,316932.6
4232400860,1040776.5
2144800615,275629.78
1568100920,1901477.0
9406510040,501085.94
2923049421,330753.38
1051000040,1648225.1
2077700042,703451.44
9423800030,262779.62
9818700455,674108.06
7133300675,367300.53
4113800550,651634.4
5553300375,1731907.6
2025701530,276432.6
7942601155,449585.75
7524300020,282997.75
2520069100,296086.7
5412300410,217844.98
7504110760,717120.3
2594200350,458095.44
2722059013,223104.95
8078430480,545239.44
1423069162,559780.9
8856001090,162099.05
7000100631,768648.5
4222200280,224115.3
7971300050,634773.2
2009001600,268295.56
6619910140,655490.6
2877100985,521521.25
1196000007,356504.06
1330850130,755106.44
6664900410,263519.72
1231001110,336126.3
9235900030,273693.34
9407101840,301708.78
9523103001,403195.44
2149800278,509559.28
7234601198,673647.3
9476700035,367962.38
9297301065,688550.8
518500700,797609.56
7843500090,329379.16
6056110780,288905.94
2345700260,327820.4
3509600070,244250.61
1431700280,320166.84
1623049174,301037.75
3024089049,441605.06
7853340450,382951.88
7732410360,795916.06
1446800995,319105.97
2946000285,236249.48
425079100,513556.53
3876313040,437912.8
1762600260,1002269.56
1925069121,1222808.0
7443000480,786026.8
7820000015,346515.38
4027701253,482582.94
2826049165,374991.44
5426300060,871846.3
1278000210,144427.52
923000270,357248.12
7657600005,271260.47
3024079057,396277.84
3276180020,292183.25
7304300760,293352.16
3908100020,536896.4
8835400805,670006.25
4051150070,218958.22
3904930530,435809.5
6163900971,399617.94
7942600310,446219.8
4365700330,263846.1
423059207,283989.72
3992700265,350748.5
7177300090,496926.94
2540820010,617013.9
5700002510,978959.06
5201000030,582920.1
7631800015,2712391.5
2922702965,658296.4
1525059198,960716.9
1245003160,807479.4
3810000455,335104.47
7855600080,598117.6
5701500030,1110417.4
7504020400,603838.5
1402600570,305917.22
7575610760,284246.56
8731990370,377975.5
5021900090,818290.7
290000075,408491.88
2841500010,478640.22
3955900830,412769.38
7852110140,543730.06
1311400350,244817.77
7773800015,543259.8
4123400320,502100.7
2725069157,873301.25
666000143,829224.8
5101408678,534230.0
6371000026,378111.47
2024059084,756299.7
7283900036,345934.06
8881900230,786206.4
3959400135,378361.7
7696610270,217403.36
1689400150,775896.5
5103900015,416864.0
1441000350,440330.44
5101408735,338250.5
3126059027,1896330.9
2320069014,525273.6
9541600015,656497.5
8682320420,750846.25
1562200090,617753.6
3395070980,620724.4
7349600230,243836.55
522049122,285281.66
869700060,289365.78
811000055,1143419.2
1221059176,439318.1
1523059103,499994.25
2025760210,804829.7
9218400088,379636.22
8682292020,452763.25
2623089135,445142.22
3758900259,1269141.5
524069049,565859.2
3121500150,806653.94
5581400080,782631.7
8087800020,466713.4
4070700290,827960.7
3296000170,605362.75
9238500040,559156.44
2744600040,353566.47
6813600380,681560.6
6140100150,496283.38
2201500555,455250.62
2600110250,649778.2
4337000275,162435.14
1186000150,564686.94
1972201963,503272.88
1105000745,405433.5
2887700560,609653.94
4039700080,706050.3
522049104,295496.12
4202400078,246457.4
7520000695,194933.05
7714000310,380085.38
4319200060,618617.1
8624700015,638911.1
5104520610,310687.97
2354300845,329745.1
3824100291,465674.06
6151800612,287335.62
5454200080,988379.8
6413600290,353081.22
2131200065,312710.94
1459920010,278154.75
50300090,393419.28
2326300090,595497.44
7714000070,384714.72
3630180500,960486.0
1727850340,1001797.56
8691430330,995706.1
2310030390,267254.1
5561400610,500022.84
7010701016,521293.25
7883605915,261925.03
1282300995,326313.72
4040700310,472889.28
3353400435,232852.34
2143701015,508601.25
255450020,386611.56
1020069017,365014.78
4038200120,492327.75
9284801100,266220.44
1965200075,639674.75
847100047,559731.25
4038700720,552251.8
6815100085,815066.4
2508000020,311942.9
255520180,629892.25
6822100750,582384.75
869700050,334968.22
1775801405,583516.9
6600400090,217396.62
7202330270,444176.4
1683400165,716460.44
2625069070,1119533.0
7625702440,415340.34
3388000640,233135.89
1899400365,272727.78
6899990200,847722.25
5569700020,898920.5
986000045,302592.06
3293700221,316923.88
3764800250,362582.16
2291400566,372536.9
4219401236,1528992.1
4239400840,157460.6
7211400990,193786.5
7696500280,195401.98
7215721070,511028.72
3204850140,380905.7
4322200220,671266.9
2566300100,1085245.9
1944900090,429817.34
6648500390,288377.03
7385300020,690083.7
1704900135,347231.2
2877100655,727879.5
2726079098,593083.0
7625703800,484181.1
318300040,452083.28
7922800190,502481.2
2023049361,227854.31
8946400210,467314.94
6071600450,549806.7
4343800100,417906.75
1443300140,373018.78
1024039001,793826.06
2767704860,553602.5
7234600851,654701.5
644200065,821390.3
7784400035,778098.1
3826000560,219252.3
9272202260,446504.25
263000253,433999.16
3621059043,651702.94
240000130,542832.25
1352300120,211163.89
7849200861,291232.4
2487700130,534329.2
1796100140,244342.03
7234601221,556821.75
8651710190,440591.2
2916200091,582080.0
1232000915,537131.06
1545801970,267685.6
3211200420,348886.53
7686204675,196457.22
3141600210,180123.33
3959401284,518134.6
2113700825,241688.38
3876000710,386374.66
522069022,542432.94
3214200070,368925.4
1221039156,300468.16
259600790,428553.38
785000040,491153.3
8138870470,521468.75
2596300035,285333.5
540100057,1509699.5
3073500045,443698.62
5363200266,430768.6
8682261650,509644.5
3224510080,830720.4
3211270160,406586.7
9269200520,227563.56
293810190,474028.66
4197400043,338723.1
3026079031,321657.38
5332200405,994075.75
2473411210,301446.56
9268200315,549295.2
8123500050,614626.2
3221069091,450123.3
2485000165,677847.9
4058800215,547601.94
1926059039,794328.2
2533300680,977319.75
3343903640,311434.28
5700003705,1677884.0
2023049372,484412.2
4058800830,608212.4
3333002302,418641.7
2944500340,289037.9
1982200790,522414.06
8929000270,494832.5
8122101440,280651.3
7525530470,776232.56
9332800020,674256.8
3878900525,250991.11
5420300210,254637.58
9232900165,323239.1
6414100026,398780.12
3013300660,801780.9
7954300120,560957.94
1081200360,341164.2
2877102345,494243.25
2202500255,454253.75
7984400050,218711.83
9558020380,437421.3
7812801850,207231.02
8944460020,365036.44
2306400040,531980.3
8649400410,302356.6
7889602020,255155.27
2041000025,523796.88
871001484,589766.75
2767602141,526809.9
3630180470,774409.2
2769602140,465866.8
2473250280,310161.56
5422560660,529578.75
3756600240,369386.6
8651600160,797729.4
7202300540,801068.9
8961950250,445045.47
3303000130,423305.38
798000062,279418.12
1695900150,797306.9
1604730150,513206.03
4136930310,344315.8
8835401250,1463056.9
8665900328,392175.16
9262800255,288755.03
1853080570,831267.1
5556300114,943117.1
9517200290,454151.72
4037200295,495875.72
7417100123,384478.28
2620069077,221356.69
7922720040,664084.8
558100090,519025.88
257000037,272185.5
3319500385,515399.1
9297301520,319944.97
3580900090,354992.22
1321039076,181432.67
7227801581,270930.5
9407001620,302720.94
2130400150,322953.62
2312400200,249208.47
4046700210,382354.1
1193000480,987980.44
1492800296,524410.8
3013300017,429509.53
3630240140,583272.75
1049010390,340858.28
9320900420,164509.12
4315700060,367770.03
2591010290,336757.0
323089085,623492.4
6600400270,206225.11
2919701105,469321.78
7202360670,873225.7
8927600100,795890.4
3211700045,608394.5
4027701326,476302.34
1601600195,255918.28
7853280350,756460.44
3629970130,720355.9
7203120020,848147.9
9542900190,356023.53
8035350120,502685.22
1238501184,964946.3
251200240,457924.28
8945300200,201050.3
2162000160,1119494.4
5466310060,135309.61
1239400064,918531.44
5205000020,317751.12
1720800305,729989.5
7280300375,594857.25
2095800400,462520.34
7852010950,540236.4
1428001160,612052.3
9528104910,792281.56
8644210470,854509.0
7923300310,521807.38
254000100,645713.3
1931300688,493703.75
7007700030,431211.22
422049178,225018.61
422069067,484338.16
2923049393,393868.34
930000305,462315.75
2461900448,524611.6
2610100020,280725.38
2895550050,235636.4
7701700040,274560.1
2460900020,483280.97
9827700105,560224.8
1005000240,278766.16
7200001254,520120.12
866400040,541354.8
305000170,638335.8
2260800110,882634.4
3442000127,697039.94
5253300437,463327.06
7576700150,1019535.6
5469501410,448225.7
5104531120,816491.9
723049434,346364.2
622069006,2039576.0
2517101200,303187.7
8159620160,230940.53
5561300640,437929.38
3317010130,210307.67
4364200250,395937.84
8732300060,740350.9
5603700025,721094.3
3585900190,1162901.5
3996900575,246373.58
8731801260,232456.81
3810000860,344988.84
5700003585,2284484.0
6332000050,455952.03
9286100250,428976.8
9471201110,941255.06
9290800050,598150.1
7300200400,657248.44
526069024,970356.75
1454600156,1214953.2
3904980360,503815.66
2626119062,276788.53
8651730290,424544.47
7611200195,770146.1
1919800260,668667.56
6632900354,281680.44
3972900195,315449.28
5151600170,327463.8
7016000440,453828.12
871000435,710933.3
9578060540,489006.88
2332700060,912291.75
766000240,276669.97
4363700200,321433.62
7100000250,342587.53
2781250560,224710.2
2781250100,340590.78
5419800220,256078.75
7147600245,250340.81
2926069083,854574.8
6189200125,810690.1
9542830160,279256.25
5152200020,277788.94
9412900045,465127.9
6600410480,182429.02
6979970080,517133.44
5636010280,294915.1
1732801300,903602.0
5561401530,490252.44
9578500510,346034.44
7304300906,326878.2
1223089077,603052.75
721049207,266867.84
8691330310,835493.44
1523069204,480073.34
3188100105,612508.9
6608500290,420040.97
2891400410,350663.34
7663700551,330029.6
5413200140,240078.53
425069139,620300.6
6713700155,368163.62
2767603505,477317.75
7789000080,268768.44
9211500620,213390.02
3750604417,182973.92
7922800320,572309.9
1471620240,365546.1
2222059052,346127.97
9551200270,1113056.0
2767603160,576421.56
9406710060,386945.53
8929000250,345887.62
5538300120,407784.1
2223069120,454184.94
1652500060,1770369.5
8564500240,416116.9
3629700120,652353.56
3943600070,413370.2
4171200025,300249.06
2425049063,3451190.8
9828701650,402590.97
3581000340,344616.75
8100900015,381244.0
2125059161,1044855.1
304000380,212007.66
8146200070,1530553.5
686530170,589767.75
2917200645,490677.28
9547200530,784842.3
2122059199,391277.84
1150000740,669559.4
5706200060,319785.5
9265410010,221191.52
4083800555,520411.94
6152900332,364845.34
2520900301,208746.88
9828200790,517963.72
1657530180,285564.9
7471900045,254584.94
9828200460,445709.6
1775900140,430759.4
6139800430,445818.97
7214400005,505129.5
5332200026,533349.0
9510970300,824085.56
2540830020,422860.88
3392100140,195374.62
1326069191,352150.5
2125059112,1055834.5
859000022,314520.7
8854100350,705657.5
121059007,181476.25
7977201707,512051.97
3859900060,2757006.5
8815400735,739162.6
705700530,342818.62
6600780130,348978.66
6378500105,405190.44
8143000310,475368.44
2877102330,705220.75
3526039074,645466.4
2115510300,250911.27
3024059014,1971618.4
2141330360,583896.44
546000400,528235.2
2071500011,417810.25
7972000240,214208.5
7016200460,449143.38
6204200180,451827.5
1552100135,1142771.5
88000173,449874.78
2581900235,746580.06
9211500560,224889.05
621069218,394947.06
1321970240,279236.94
798000630,318656.47
421000285,250705.12
2824600180,909923.5
3832051140,312012.53
1237500105,742856.7
8802400906,271052.1
3166900270,405900.2
3682000060,414046.22
5469700020,284082.34
1245001820,624146.94
9547205660,571408.3
7974700122,696850.3
7550801225,574234.56
1099950050,791069.5
1402900460,306076.84
7636800041,1278671.2
2115720270,257512.28
8651441750,189735.2
3904100035,258612.6
8815400020,607164.75
3303860590,485586.47
5427110040,1221260.5
1782000160,332022.06
6204420290,479382.78
3995700245,293788.94
7955040130,450808.1
1442880650,521288.3
8833510230,997014.1
7283900551,475131.53
4396000180,244816.7
7504021310,672513.44
322059264,310759.44
3654800040,267925.56
2767704777,493107.1
3278602190,311568.78
3236500220,508293.38
3410600100,284562.8
629410180,729576.3
3352402250,130676.19
4363700304,342300.6
7237550130,1460541.1
9808590210,1108627.1
8074200175,268367.44
3463400330,418723.22
6306400140,881019.2
8564950250,522502.8
5381000070,227540.88
9826700697,481239.44
8132700190,472511.6
7943000020,169252.12
9547204675,567207.9
4112100101,467058.7
727500030,713485.44
114101426,370139.6
9274202005,766134.94
1193000380,906685.4
3039000020,486359.25
7852170130,657364.5
2624079010,604634.94
4137010540,283410.94
7576200012,882407.56
1138020020,339826.6
3969300030,190927.84
898000200,204830.48
5153100030,305454.1
5104532030,508006.38
4406000050,227601.89
9274203390,587540.25
8682290360,439577.1
6928600330,253503.9
4139680070,821131.0
6844702690,491294.47
2154970020,2152135.8
4385701285,1169963.0
2426059071,608620.3
2867300160,611026.2
9512500720,544699.0
1773101020,308853.4
8687800100,292918.44
3627800050,1639974.1
1604600227,270671.6
3300701170,396736.2
9250900111,485087.5
7015200790,636978.1
1311100490,238389.81
2469000010,1001250.6
1982201596,559674.75
1862700290,360411.84
2586800270,244188.98
9528102772,492488.6
5490210200,445777.12
6669080020,416886.38
179003055,226078.84
1860600535,976982.3
1592000130,597840.5
3905040170,527957.94
9320500080,264477.66
9276200850,488220.56
224069114,634993.3
2260000340,587201.9
5096300130,367806.56
3432500215,369806.28
2600000050,726861.3
8856003839,223314.66
2492200435,401421.06
7855900110,1229752.2
6806100250,315593.56
2770603523,490770.94
1370800515,1976788.8
2726049150,505366.78
1226059161,587343.8
1068000375,2605745.8
9528104109,462052.84
5126310060,499054.4
1951820070,545286.75
1545805980,375855.75
9464700340,907725.06
4319200675,909861.9
7518500885,560109.5
7852020620,498801.72
869700370,339898.2
8643000190,264272.88
8902000267,517773.34
7972602435,249171.03
2050100210,872268.06
6705120540,442213.72
2767601390,586808.9
4141000490,1296686.9
9345400350,774682.56
3222079162,328325.56
7789000120,239720.48
6646200770,713321.25
6666800180,846953.75
1725800280,485843.28
6117500460,1128326.9
5470100220,213821.58
5457300478,468433.16
7550800195,586733.75
7787050180,565833.6
6204430250,514865.75
7640400250,465646.84
624110920,789321.6
3629920140,384286.16
7173700518,694818.25
3210200395,225988.1
2473480560,371566.06
2623089141,476035.5
1423800080,220449.67
2076400050,296380.53
3832060120,300447.56
7702600930,403099.94
5101404555,413297.2
3723800415,390587.44
3356403400,221573.05
9214400125,525632.8
1797500530,548746.06
9551201660,1050020.2
3878900815,318733.97
1760650280,318711.72
5466410030,238553.12
6388930620,608479.1
2331300395,727295.06
9412700160,279119.38
871001611,587424.9
3142600120,603463.25
3995700220,342781.78
2310000280,283586.94
8039900400,416247.3
7504021510,680276.1
1959700445,1533000.1
1556200155,585153.6
3629960590,388423.9
259000240,447271.56
662440020,401162.47
3123049142,531921.8
321100260,738670.94
6840701095,558109.3
3738900165,400163.97
4427100130,373571.66
9238500100,481009.34
6145601810,364769.84
2570300090,379517.38
4017600010,483191.8
1005000220,391837.03
1257202120,552701.44
9527000490,471320.6
8691400080,690257.7
1726069084,444635.53
248000240,197420.14
6113400046,396002.97
2130702350,366119.66
920069052,209018.64
6071300160,544101.8
1623049041,178394.92
9268200285,358966.47
1843100520,360189.53
2887700826,611450.06
9122000385,523359.88
9475700220,381338.16
2804600005,769379.56
2896400300,380908.38
5015000180,727160.94
3630220180,798486.4
8832900780,576018.4
1568100300,451288.34
8718500610,413455.34
4147200140,1249205.4
1973700030,913882.3
8862000075,186399.44
9320990110,312339.44
1151100035,449724.88
2011000010,225822.39
1651500060,983462.25
446000190,718779.06
2344300220,838677.44
523049195,226323.28
9191200015,646785.5
7942601410,755304.8
7137800300,213023.86
7853300280,535851.2
6654700240,311681.94
569000050,607621.75
3584000180,226649.28
2026079055,324161.03
8898700880,281899.28
5075400150,641804.5
8731981360,383269.88
4222500020,218089.42
7996720050,589845.44
4077800094,657903.6
6446200365,599967.44
2824089053,521125.94
1311800220,213862.5
3522049063,552150.75
1721801280,211072.47
6131600240,196013.33
7202310040,598825.75
1123059125,556527.2
646910160,209350.77
5630500005,393839.25
3342100785,282245.4
9547205610,651081.06
1773100123,289727.75
3353400092,303300.94
217500015,386137.62
3649100031,432809.12
7896300150,296324.06
623049185,266130.94
1773100430,318734.78
1781500220,714172.25
3395380200,226816.2
2424059170,3034995.8
4389200765,1714920.6
1543000060,472928.47
6154900005,619923.7
2902200240,516819.3
1442880640,523119.56
8562770490,554453.56
2768300655,571356.56
3432501315,299955.7
5035300570,800013.1
3626039028,506012.75
3876540780,237177.23
327000100,1055192.1
7551300065,483284.34
1312920060,239417.02
2215901230,251648.31
6306800010,436127.84
2767700022,490538.25
5589900610,573627.44
4320200020,746689.4
5249804655,647082.06
9238500480,516076.88
3885806565,1200047.4
7905200205,509645.88
5727500102,334145.75
3585220070,400246.1
2078500210,534904.56
1839920050,380778.16
534000080,327528.53
856000255,652902.6
4141010110,1654621.6
9558040820,666293.25
7768700315,1180108.4
2796100640,277277.03
1922059010,220149.75
3448000542,262809.72
3883100220,292762.9
7237301210,276517.06
3893100456,914089.7
9578501110,343159.66
6145601995,408589.75
4024100120,307378.22
8899000050,344117.62
3396820010,584258.94
6749700117,333062.84
1954400060,511592.12
3303970100,756297.06
2540850070,469506.88
3797000745,510087.06
7883603700,267157.03
3438501452,360201.38
3530210260,702838.25
3598600049,184685.1
731500170,359427.06
7129304375,156687.31
263000006,410408.75
7212660560,316583.75
1112700010,403307.12
3420069060,781308.1
2473000470,450644.53
8691390980,707313.3
6184700100,433839.2
4476400275,383606.12
2968801240,289633.94
1529300160,422088.9
7640400070,607249.4
7016100380,434532.0
2172000890,447496.25
4035900015,743506.2
9528104660,1090950.0
507100005,354328.16
2783100160,396784.84
3629921140,829326.2
1099750610,235970.8
1330300451,1149935.9
